date,state,positive,negative,death,dataQualityGrade,totalTestResults,new_negatives,new_positives,new_tests,ratio_new_positives
20200414,NC,5024,60015,108,A,65039,1443,208,1651,0.125984252
20200414,ND,341,10575,9,B,10916,125,10,135,0.074074074
20200414,NE,871,10486,18,A,11357,328,57,385,0.148051948
20200414,NH,1020,10590,23,B,11610,368,35,403,0.086848635
20200414,NJ,68824,70950,2805,A,139774,6065,4240,10305,0.411450752
20200414,NM,1345,30625,31,A,31970,1355,100,1455,0.068728522
20200414,NV,3088,23573,120,A,26661,1080,117,1197,0.097744361
20200414,NY,202208,296935,10834,A,499143,13609,7177,20786,0.345280477
20200414,OH,7280,60721,324,B,68001,2584,305,2889,0.105572863
20200414,OK,2184,26085,108,B,28269,5295,115,5410,0.021256932
20200414,OR,1633,30730,55,A,32363,1193,49,1242,0.039452496
20200414,PA,25345,108286,584,A,133631,2693,1146,3839,0.298515238
20200414,PR,923,6284,45,A,7207,324,20,344,0.058139535
20200414,RI,3251,19649,80,B,22900,1964,275,2239,0.122822689
20200414,SC,3553,30319,97,B,33872,2213,234,2447,0.095627299
20200414,SD,988,8308,6,A,9296,174,120,294,0.408163265
20200414,TN,5823,73008,124,A,78831,2423,213,2636,0.080804249
20200414,TX,14624,131843,318,A,146467,12523,718,13241,0.054225512
20200414,UT,2412,44064,19,A,46476,640,49,689,0.071117562
20200414,VA,6171,36592,154,A,42763,938,424,1362,0.311306902
20200414,VI,51,326,1,0,377,4,0,4,0
20200414,VT,770,9491,29,A,10261,216,9,225,0.04
20200414,WA,11234,128037,542,C,139271,3932,291,4223,0.068908359
20200414,WI,3555,37997,170,A,41552,1228,127,1355,0.093726937
20200414,WV,640,16398,9,B,17038,369,14,383,0.036553525
20200414,WY,275,5689,1,A,5964,0,0,0,0
20200413,AK,277,7553,8,A,7830,-213,5,-208,-0.024038462
20200413,AL,3734,25448,99,B,29182,7390,209,7599,0.027503619
20200413,AR,1410,19394,30,A,20804,952,130,1082,0.120147874
20200413,AS,0,3,0,0,3,0,0,0,0
20200413,AZ,3702,39645,122,B,43347,1075,163,1238,0.131663974
20200413,CA,22348,168534,687,B,190882,0,554,554,1
20200413,CO,7684,29850,304,A,37534,1870,791,2661,0.29725667
20200413,CT,13381,30928,602,A,44309,1743,1346,3089,0.435739722
20200413,DC,1955,8979,53,A,10934,214,80,294,0.272108844
20200413,DE,1625,10195,35,A,11820,571,146,717,0.20362622
20200413,FL,20601,175606,483,A,196207,12208,1246,13454,0.092611863
20200413,GA,13315,43706,464,A,57021,1705,863,2568,0.33605919
20200413,GU,133,770,5,0,903,77,0,77,0
20200413,HI,499,18345,9,A,18844,863,13,876,0.014840183
20200413,IA,1710,16986,43,A,18696,981,123,1104,0.111413043
20200413,ID,1426,13455,27,A,14881,554,19,573,0.033158813
20200413,IL,22025,83743,794,A,105768,3860,1173,5033,0.233061792
20200413,IN,8236,36303,350,B,44539,1742,308,2050,0.150243902
20200413,KS,1376,12488,62,B,13864,572,39,611,0.063829787
20200413,KY,1963,23903,97,A,25866,1176,123,1299,0.094688222
20200413,LA,21016,87075,884,A,108091,3625,421,4046,0.104053386
20200413,MA,26794,95500,1211,B,122294,4037,1413,5450,0.259266055
20200413,MD,8936,42815,262,A,51751,1276,711,1987,0.357825868
20200413,ME,698,11608,19,A,12306,5520,65,5585,0.011638317
20200413,MI,25635,57009,1602,B,82644,2210,997,3207,0.310882445
20200413,MN,1650,36777,70,A,38427,977,29,1006,0.028827038
20200413,MO,4388,41040,114,A,45428,0,228,228,1
20200413,MP,11,27,2,0,38,0,0,0,0
20200413,MS,2942,28042,98,A,30984,9410,161,9571,0.016821649
20200413,MT,394,8704,7,A,9098,178,7,185,0.037837838
20200413,NC,4816,58572,86,A,63388,953,296,1249,0.236989592
20200413,ND,331,10450,8,B,10781,408,23,431,0.053364269
20200413,NE,814,10158,17,A,10972,258,23,281,0.081850534
20200413,NH,985,10222,23,B,11207,226,56,282,0.19858156
20200413,NJ,64584,64885,2443,A,129469,0,2734,2734,1
20200413,NM,1245,29270,26,A,30515,1752,71,1823,0.038946791
20200413,NV,2971,22493,114,A,25464,718,135,853,0.158264947
20200413,NY,195031,283326,10056,A,478357,10419,6337,16756,0.378192886
20200413,OH,6975,58137,274,B,65112,1498,371,1869,0.198501873
20200413,OK,2069,20790,99,B,22859,0,99,99,1
20200413,OR,1584,29537,53,A,31121,1306,57,1363,0.041819516
20200413,PA,24199,105593,524,A,129792,3536,1366,4902,0.278661771
20200413,PR,903,5960,45,A,6863,141,6,147,0.040816327
20200413,RI,2976,17685,73,B,20661,0,311,311,1
20200413,SC,3319,28106,82,B,31425,0,0,0,0
20200413,SD,868,8134,6,A,9002,311,138,449,0.307349666
20200413,TN,5610,70585,109,A,76195,5216,302,5518,0.054729975
20200413,TX,13906,119320,287,A,133226,8271,422,8693,0.048544806
20200413,UT,2363,43424,18,A,45787,1493,60,1553,0.0386349
20200413,VA,5747,35654,149,A,41401,943,473,1416,0.334039548
20200413,VI,51,322,1,0,373,23,0,23,0
20200413,VT,761,9275,28,A,10036,551,7,558,0.012544803
20200413,WA,10943,124105,526,C,135048,3777,355,4132,0.085914811
20200413,WI,3428,36769,154,A,40197,853,87,940,0.092553191
20200413,WV,626,16029,9,B,16655,383,15,398,0.037688442
20200413,WY,275,5689,1,A,5964,491,14,505,0.027722772
20200412,AK,272,7766,8,A,8038,291,15,306,0.049019608
20200412,AL,3525,18058,93,B,21583,0,334,334,1
20200412,AR,1280,18442,27,A,19722,1090,54,1144,0.047202797
20200412,AS,0,3,0,0,3,0,0,0,0
20200412,AZ,3539,38570,115,B,42109,1433,146,1579,0.092463585
20200412,CA,21794,168534,651,B,190328,15930,1179,17109,0.068911099
20200412,CO,6893,27980,274,A,34873,1837,383,2220,0.172522523
20200412,CT,12035,29185,554,A,41220,864,525,1389,0.377969762
20200412,DC,1875,8765,50,A,10640,504,97,601,0.161397671
20200412,DE,1479,9624,33,A,11103,0,0,0,0
20200412,FL,19355,163398,465,A,182753,8959,861,9820,0.087678208
20200412,GA,12452,42001,433,A,54453,2445,293,2738,0.107012418
20200412,GU,133,693,5,0,826,0,0,0,0
20200412,HI,486,17482,8,A,17968,416,21,437,0.04805492
20200412,IA,1587,16005,41,A,17592,383,77,460,0.167391304
20200412,ID,1407,12901,27,A,14308,533,11,544,0.020220588
20200412,IL,20852,79883,720,A,100735,6914,1672,8586,0.194735616
20200412,IN,7928,34561,343,B,42489,2781,493,3274,0.15058033
20200412,KS,1337,11916,56,B,13253,841,69,910,0.075824176
20200412,KY,1840,22727,94,A,24567,132,147,279,0.52688172
20200412,LA,20595,83450,840,A,104045,6549,581,7130,0.081486676
20200412,MA,25381,91463,1056,B,116844,5348,2615,7963,0.328393821
20200412,MD,8225,41539,235,A,49764,1995,531,2526,0.210213777
20200412,ME,633,6088,19,A,6721,0,17,17,1
20200412,MI,24638,54799,1487,B,79437,2778,645,3423,0.188431201
20200412,MN,1621,35800,70,A,37421,1823,194,2017,0.096182449
20200412,MO,4160,41040,110,A,45200,1892,136,2028,0.067061144
20200412,MP,11,27,2,0,38,0,0,0,0
20200412,MS,2781,18632,96,A,21413,0,139,139,1
20200412,MT,387,8526,6,A,8913,322,10,332,0.030120482
20200412,NC,4520,57619,81,A,62139,1538,208,1746,0.119129439
20200412,ND,308,10042,8,B,10350,255,15,270,0.055555556
20200412,NE,791,9900,17,A,10691,615,91,706,0.128895184
20200412,NH,929,9996,23,B,10925,388,44,432,0.101851852
20200412,NJ,61850,64885,2350,A,126735,2843,3699,6542,0.565423418
20200412,NM,1174,27518,20,A,28692,1511,83,1594,0.052070263
20200412,NV,2836,21775,112,A,24611,888,136,1024,0.1328125
20200412,NY,188694,272907,9385,A,461601,12385,8236,20621,0.399398671
20200412,OH,6604,56639,253,B,63243,2418,354,2772,0.127705628
20200412,OK,1970,20790,96,B,22760,0,102,102,1
20200412,OR,1527,28231,52,A,29758,2378,156,2534,0.061562747
20200412,PA,22833,102057,507,A,124890,3559,1178,4737,0.2486806
20200412,PR,897,5819,44,A,6716,236,109,345,0.315942029
20200412,RI,2665,17685,63,B,20350,1827,316,2143,0.147456836
20200412,SC,3319,28106,82,B,31425,1220,112,1332,0.084084084
20200412,SD,730,7823,6,A,8553,445,104,549,0.189435337
20200412,TN,5308,65369,101,A,70677,3655,194,3849,0.050402702
20200412,TX,13484,111049,271,A,124533,3077,923,4000,0.23075
20200412,UT,2303,41931,18,A,44234,1591,97,1688,0.057464455
20200412,VA,5274,34711,141,A,39985,1789,197,1986,0.099194361
20200412,VI,51,299,1,0,350,0,0,0,0
20200412,VT,754,8724,27,A,9478,661,21,682,0.030791789
20200412,WA,10588,120328,509,C,130916,1341,84,1425,0.058947368
20200412,WI,3341,35916,144,A,39257,1236,128,1364,0.093841642
20200412,WV,611,15646,8,B,16257,771,34,805,0.042236025
20200412,WY,261,5198,0,A,5459,0,0,0,0
20200411,AK,257,7475,8,A,7732,289,11,300,0.036666667
20200411,AL,3191,18058,91,B,21249,0,223,223,1
20200411,AR,1226,17352,24,A,18578,1403,55,1458,0.037722908
20200411,AS,0,3,0,0,3,0,0,0,0
20200411,AZ,3393,37137,108,B,40530,2515,281,2796,0.100500715
20200411,CA,20615,152604,609,B,173219,7213,1143,8356,0.136787937
20200411,CO,6510,26143,250,A,32653,0,0,0,0
20200411,CT,11510,28321,494,A,39831,2571,972,3543,0.274343776
20200411,DC,1778,8261,47,A,10039,566,118,684,0.17251462
20200411,DE,1479,9624,33,A,11103,-791,153,-638,-0.239811912
20200411,FL,18494,154439,438,A,172933,9140,963,10103,0.095318222
20200411,GA,12159,39556,428,A,51715,4892,676,5568,0.121408046
20200411,GU,133,693,5,0,826,31,3,34,0.088235294
20200411,HI,465,17066,8,A,17531,1359,23,1382,0.016642547
20200411,IA,1510,15622,34,A,17132,1057,122,1179,0.103477523
20200411,ID,1396,12368,25,A,13764,627,43,670,0.064179104
20200411,IL,19180,72969,677,A,92149,3329,1293,4622,0.279749026
20200411,IN,7435,31780,330,B,39215,3647,528,4175,0.126467066
20200411,KS,1268,11075,55,B,12343,827,102,929,0.109795479
20200411,KY,1693,22595,90,A,24288,0,0,0,0
20200411,LA,20014,76901,806,A,96915,3874,761,4635,0.164185545
20200411,MA,22766,86115,946,B,108881,4551,1888,6439,0.293213232
20200411,MD,7694,39544,206,A,47238,2064,726,2790,0.260215054
20200411,ME,616,6088,19,A,6704,0,30,30,1
20200411,MI,23993,52021,1392,B,76014,2760,1210,3970,0.304785894
20200411,MN,1427,33977,64,A,35404,1419,91,1510,0.060264901
20200411,MO,4024,39148,109,A,43172,2207,225,2432,0.092516447
20200411,MP,11,27,2,0,38,0,0,0,0
20200411,MS,2642,18632,93,A,21274,0,173,173,1
20200411,MT,377,8204,6,A,8581,272,12,284,0.042253521
20200411,NC,4312,56081,80,A,60393,2344,404,2748,0.147016012
20200411,ND,293,9787,7,B,10080,457,15,472,0.031779661
20200411,NE,700,9285,17,A,9985,566,65,631,0.103011094
20200411,NH,885,9608,22,B,10493,469,66,535,0.123364486
20200411,NJ,58151,62042,2183,A,120193,3107,3563,6670,0.534182909
20200411,NM,1091,26007,19,A,27098,0,0,0,0
20200411,NV,2700,20887,102,A,23587,722,116,838,0.138424821
20200411,NY,180458,260522,8627,A,440980,13149,9946,23095,0.430655986
20200411,OH,6250,54221,247,B,60471,1526,372,1898,0.195995785
20200411,OK,1868,20790,94,B,22658,420,74,494,0.149797571
20200411,OR,1371,25853,48,A,27224,1547,50,1597,0.031308704
20200411,PA,21655,98498,494,A,120153,5458,1676,7134,0.234931315
20200411,PR,788,5583,42,A,6371,462,63,525,0.12
20200411,RI,2349,15858,56,B,18207,3577,334,3911,0.085400153
20200411,SC,3207,26886,80,B,30093,1768,142,1910,0.07434555
20200411,SD,626,7378,6,A,8004,267,90,357,0.25210084
20200411,TN,5114,61714,101,A,66828,3777,252,4029,0.062546538
20200411,TX,12561,107972,254,A,120533,3925,890,4815,0.184839045
20200411,UT,2206,40340,18,A,42546,1680,104,1784,0.058295964
20200411,VA,5077,32922,130,A,37999,1972,568,2540,0.223622047
20200411,VI,51,299,1,0,350,26,1,27,0.037037037
20200411,VT,733,8063,25,A,8796,561,20,581,0.034423408
20200411,WA,10504,118987,494,C,129491,1888,154,2042,0.075416259
20200411,WI,3213,34680,137,A,37893,1455,145,1600,0.090625
20200411,WV,577,14875,5,B,15452,874,23,897,0.025641026
20200411,WY,261,5198,0,A,5459,462,8,470,0.017021277
20200410,AK,246,7186,7,A,7432,198,11,209,0.052631579
20200410,AL,2968,18058,80,B,21026,0,199,199,1
20200410,AR,1171,15949,23,A,17120,2117,52,2169,0.023974182
20200410,AS,0,3,0,0,3,0,0,0,0
20200410,AZ,3112,34622,97,B,37734,462,94,556,0.169064748
20200410,CA,19472,145391,541,B,164863,200,1163,1363,0.853264857
20200410,CO,6510,26143,250,A,32653,2599,855,3454,0.247539085
20200410,CT,10538,25750,448,A,36288,2032,754,2786,0.270638909
20200410,DC,1660,7695,38,A,9355,494,137,631,0.217115689
20200410,DE,1326,10415,23,A,11741,1732,119,1851,0.064289573
20200410,FL,17531,145299,390,A,162830,9114,1167,10281,0.113510359
20200410,GA,11483,34664,416,A,46147,4145,917,5062,0.181153694
20200410,GU,130,662,4,0,792,69,2,71,0.028169014
20200410,HI,442,15707,6,A,16149,391,7,398,0.01758794
20200410,IA,1388,14565,31,A,15953,862,118,980,0.120408163
20200410,ID,1353,11741,24,A,13094,442,121,563,0.214920071
20200410,IL,17887,69640,596,A,87527,5205,1465,6670,0.21964018
20200410,IN,6907,28133,300,B,35040,2351,556,2907,0.19126247
20200410,KS,1166,10248,50,B,11414,579,60,639,0.093896714
20200410,KY,1693,22595,90,A,24288,2140,347,2487,0.139525533
20200410,LA,19253,73027,755,A,92280,4391,970,5361,0.180936392
20200410,MA,20878,81564,832,B,102442,5418,2035,7453,0.273044412
20200410,MD,6968,37480,171,A,44448,2136,783,2919,0.268242549
20200410,ME,586,6088,17,A,6674,0,26,26,1
20200410,MI,22783,49261,1281,B,72044,3711,1279,4990,0.256312625
20200410,MN,1336,32558,57,A,33894,1506,94,1600,0.05875
20200410,MO,3799,36941,96,A,40740,1986,260,2246,0.115761354
20200410,MP,11,27,2,0,38,0,0,0,0
20200410,MS,2469,18632,82,A,21101,0,209,209,1
20200410,MT,365,7932,6,A,8297,426,11,437,0.025171625
20200410,NC,3908,53737,74,A,57645,9579,257,9836,0.026128508
20200410,ND,278,9330,6,B,9608,609,9,618,0.014563107
20200410,NE,635,8719,15,A,9354,603,68,671,0.101341282
20200410,NH,819,9139,21,B,9958,376,31,407,0.076167076
20200410,NJ,54588,58935,1932,A,113523,2770,3561,6331,0.562470384
20200410,NM,1091,26007,19,A,27098,3065,226,3291,0.068672136
20200410,NV,2584,20165,86,A,22749,850,128,978,0.130879346
20200410,NY,170512,247373,7844,A,417885,15761,10575,26336,0.401541616
20200410,OH,5878,52695,231,B,58573,2222,366,2588,0.141421947
20200410,OK,1794,20370,88,B,22164,1775,110,1885,0.058355438
20200410,OR,1321,24306,44,A,25627,0,0,0,0
20200410,PA,19979,93040,416,A,113019,5666,1751,7417,0.236079277
20200410,PR,725,5121,39,A,5846,418,42,460,0.091304348
20200410,RI,2015,12281,49,B,14296,1599,288,1887,0.152623211
20200410,SC,3065,25118,72,B,28183,543,273,816,0.334558824
20200410,SD,536,7111,6,A,7647,411,89,500,0.178
20200410,TN,4862,57937,98,A,62799,2722,228,2950,0.077288136
20200410,TX,11671,104047,226,A,115718,8143,1441,9584,0.150354758
20200410,UT,2102,38660,17,A,40762,2263,126,2389,0.052741733
20200410,VA,4509,30950,121,A,35459,1966,467,2433,0.191944102
20200410,VI,50,273,1,0,323,22,4,26,0.153846154
20200410,VT,713,7502,24,A,8215,284,33,317,0.104100946
20200410,WA,10350,117099,476,C,127449,3935,301,4236,0.071057602
20200410,WI,3068,33225,128,A,36293,1801,183,1984,0.092237903
20200410,WV,554,14001,5,B,14555,661,31,692,0.044797688
20200410,WY,253,4736,0,A,4989,816,23,839,0.027413588
20200409,AK,235,6988,7,A,7223,146,9,155,0.058064516
20200409,AL,2769,18058,74,B,20827,1305,400,1705,0.234604106
20200409,AR,1119,13832,21,A,14951,302,119,421,0.282660333
20200409,AS,0,3,0,0,3,0,0,0,0
20200409,AZ,3018,34160,89,B,37178,2322,292,2614,0.111706197
20200409,CA,18309,145191,492,B,163500,17884,1352,19236,0.070284883
20200409,CO,5655,23544,193,A,29199,879,226,1105,0.204524887
20200409,CT,9784,23718,380,A,33502,2463,2003,4466,0.448499776
20200409,DC,1523,7201,32,A,8724,358,83,441,0.188208617
20200409,DE,1207,8683,23,A,9890,1055,279,1334,0.209145427
20200409,FL,16364,136185,354,A,152549,8506,909,9415,0.096548062
20200409,GA,10566,30519,379,A,41085,1633,665,2298,0.289382071
20200409,GU,128,593,4,0,721,31,3,34,0.088235294
20200409,HI,435,15316,5,A,15751,577,25,602,0.041528239
20200409,IA,1270,13703,29,A,14973,882,125,1007,0.124131082
20200409,ID,1232,11299,18,A,12531,611,22,633,0.034755134
20200409,IL,16422,64435,528,A,80857,4447,1344,5791,0.232084269
20200409,IN,6351,25782,245,B,32133,856,408,1264,0.32278481
20200409,KS,1106,9669,42,B,10775,532,60,592,0.101351351
20200409,KY,1346,20455,73,A,21801,0,197,197,1
20200409,LA,18283,68636,702,A,86919,4260,1253,5513,0.227280972
20200409,MA,18843,76146,725,B,94989,5297,2151,7448,0.288802363
20200409,MD,6185,35344,138,A,41529,2411,656,3067,0.213889795
20200409,ME,560,6088,16,A,6648,0,23,23,1
20200409,MI,21504,45550,1076,B,67054,0,915,915,1
20200409,MN,1242,31052,50,A,32294,1453,88,1541,0.057105775
20200409,MO,3539,34955,77,A,38494,4172,212,4384,0.048357664
20200409,MP,11,27,2,0,38,0,0,0,0
20200409,MS,2260,18632,76,A,20892,0,257,257,1
20200409,MT,354,7506,6,A,7860,440,22,462,0.047619048
20200409,NC,3651,44158,65,A,47809,4597,225,4822,0.046661136
20200409,ND,269,8721,5,B,8990,420,18,438,0.04109589
20200409,NE,567,8116,14,A,8683,674,48,722,0.066481994
20200409,NH,788,8763,18,B,9551,374,0,374,0
20200409,NJ,51027,56165,1700,A,107192,3186,3590,6776,0.529811098
20200409,NM,865,22942,16,A,23807,1491,71,1562,0.045454545
20200409,NV,2456,19315,80,A,21771,1067,138,1205,0.114522822
20200409,NY,159937,231612,7067,A,391549,15775,10621,26396,0.402371571
20200409,OH,5512,50473,213,B,55985,2280,364,2644,0.137670197
20200409,OK,1684,18595,80,B,20279,6774,160,6934,0.023074704
20200409,OR,1321,24306,44,A,25627,981,82,1063,0.077140169
20200409,PA,18228,87374,338,A,105602,5075,1989,7064,0.281568516
20200409,PR,683,4703,33,A,5386,437,63,500,0.126
20200409,RI,1727,10682,43,B,12409,0,277,277,1
20200409,SC,2792,24575,67,B,27367,2493,240,2733,0.087815587
20200409,SD,447,6700,6,A,7147,345,54,399,0.135338346
20200409,TN,4634,55215,94,A,59849,2959,272,3231,0.084184463
20200409,TX,10230,95904,199,A,106134,8999,877,9876,0.088801134
20200409,UT,1976,36397,13,A,38373,2127,130,2257,0.057598582
20200409,VA,4042,28984,109,A,33026,1984,397,2381,0.166736665
20200409,VI,46,251,1,0,297,9,1,10,0.1
20200409,VT,680,7218,23,A,7898,217,49,266,0.184210526
20200409,WA,10049,113164,459,A,123213,3832,362,4194,0.086313782
20200409,WI,2885,31424,111,A,34309,1309,129,1438,0.089707928
20200409,WV,523,13340,5,B,13863,1257,61,1318,0.046282246
20200409,WY,230,3920,0,A,4150,77,9,86,0.104651163
20200408,AK,226,6842,7,A,7068,142,13,155,0.083870968
20200408,AL,2369,16753,66,B,19122,3956,250,4206,0.059438897
20200408,AR,1000,13530,18,A,14530,838,54,892,0.060538117
20200408,AS,0,3,0,0,3,0,0,0,0
20200408,AZ,2726,31838,80,B,34564,1038,151,1189,0.126997477
20200408,CA,16957,127307,442,B,144264,11943,1092,13035,0.083774453
20200408,CO,5429,22665,179,A,28094,962,257,1219,0.210828548
20200408,CT,7781,21255,277,A,29036,0,0,0,0
20200408,DC,1440,6843,27,A,8283,231,229,460,0.497826087
20200408,DE,928,7628,16,A,8556,0,0,0,0
20200408,FL,15455,127679,309,A,143134,4264,708,4972,0.142397426
20200408,GA,9901,28886,362,A,38787,3991,1083,5074,0.213441072
20200408,GU,125,562,4,0,687,33,4,37,0.108108108
20200408,HI,410,14739,5,A,15149,1584,23,1607,0.014312383
20200408,IA,1145,12821,27,A,13966,1151,97,1248,0.077724359
20200408,ID,1210,10688,15,A,11898,612,40,652,0.061349693
20200408,IL,15078,59988,462,A,75066,4805,1529,6334,0.241395643
20200408,IN,5943,24926,203,B,30869,1669,436,2105,0.207125891
20200408,KS,1046,9137,38,B,10183,523,146,669,0.218236173
20200408,KY,1149,20455,65,A,21604,1508,141,1649,0.085506367
20200408,LA,17030,64376,652,A,81406,6005,746,6751,0.110502148
20200408,MA,16692,70849,615,B,87541,4579,1588,6167,0.257499595
20200408,MD,5529,32933,124,A,38462,5677,1158,6835,0.169422092
20200408,ME,537,6088,14,A,6625,0,18,18,1
20200408,MI,20589,45550,959,B,66139,0,766,766,1
20200408,MN,1154,29599,39,A,30753,1408,85,1493,0.056932351
20200408,MO,3327,30783,58,A,34110,1851,290,2141,0.135450724
20200408,MP,11,27,2,0,38,12,3,15,0.2
20200408,MS,2003,18632,67,A,20635,0,88,88,1
20200408,MT,332,7066,6,A,7398,400,13,413,0.031476998
20200408,NC,3426,39561,53,A,42987,1700,205,1905,0.107611549
20200408,ND,251,8301,4,B,8552,835,14,849,0.016489988
20200408,NE,519,7442,12,A,7961,631,72,703,0.102418208
20200408,NH,788,8389,18,B,9177,370,73,443,0.164785553
20200408,NJ,47437,52979,1504,A,100416,2421,3021,5442,0.555126792
20200408,NM,794,21451,13,A,22245,312,108,420,0.257142857
20200408,NV,2318,18248,71,A,20566,1696,231,1927,0.119875454
20200408,NY,149316,215837,6268,A,365153,14642,10453,25095,0.416537159
20200408,OH,5148,48193,193,B,53341,2137,366,2503,0.146224531
20200408,OK,1524,11821,79,B,13345,0,52,52,1
20200408,OR,1239,23325,33,A,24564,1499,58,1557,0.037251124
20200408,PA,16239,82299,309,A,98538,5580,1680,7260,0.231404959
20200408,PR,620,4266,24,A,4886,300,47,347,0.135446686
20200408,RI,1450,10682,35,B,12132,1605,220,1825,0.120547945
20200408,SC,2552,22082,63,B,24634,819,135,954,0.141509434
